Kinvent Physio 2.23.0_ota_4,Version BLE : 5,Appareils: ,S121577 (FW 3.022) (125 Hz),M122648 (FW 3.022) (500 Hz),S121578 (FW 3.022) (125 Hz)
Legacy RMS
K-Move (S121578) Quaternion de base (x-y-z-w),-0.576,-0.184,0.255,0.755
K-Move (S121577) Quaternion de base (x-y-z-w),-0.385,0.520,-0.705,0.289
,K-Move (S121578),,,,,K-Move (S121577),,,
temps (seconde),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4
4.31,0.705850005149841,0.000000000000000,0.000000000000000,0.000000000000000
4.312,0.709150016307831,0.000000000000000,0.000000000000000,0.000000000000000
4.314,0.711749970912933,0.000000000000000,0.000000000000000,0.000000000000000
4.316,0.670050024986267,0.000000000000000,0.000000000000000,0.000000000000000
4.318,0.719850003719330,0.000000000000000,0.000000000000000,0.000000000000000
4.32,0.720250010490417,0.000000000000000,0.000000000000000,0.000000000000000
4.322,0.706049978733063,0.000000000000000,0.000000000000000,0.000000000000000
4.324,0.696850001811981,0.000000000000000,0.000000000000000,0.000000000000000
4.326,0.688250005245209,0.000000000000000,0.000000000000000,0.000000000000000
4.328,0.714049994945526,0.000000000000000,0.000000000000000,0.000000000000000
4.33,0.703949987888336,0.000000000000000,0.000000000000000,0.000000000000000
4.332,0.710749983787537,0.000000000000000,0.000000000000000,0.000000000000000
4.334,0.718349993228912,0.000000000000000,0.000000000000000,0.000000000000000
4.336,0.684849977493286,0.000000000000000,0.000000000000000,0.000000000000000
4.338,0.675949990749359,0.000000000000000,0.000000000000000,0.000000000000000
4.34,0.700049996376038,0.000000000000000,0.000000000000000,0.000000000000000
4.342,0.686850011348724,0.000000000000000,0.000000000000000,0.000000000000000
4.344,0.698050022125244,0.000000000000000,0.000000000000000,0.000000000000000
4.346,0.705150008201599,0.000000000000000,0.000000000000000,0.000000000000000
4.348,0.650550007820129,0.000000000000000,0.000000000000000,0.000000000000000
4.35,0.670949995517731,0.000000000000000,0.000000000000000,0.000000000000000
4.352,0.678449988365173,0.000000000000000,0.000000000000000,0.000000000000000
4.354,0.681050002574921,0.000000000000000,0.000000000000000,0.000000000000000
4.356,0.714450001716614,0.000000000000000,0.000000000000000,0.000000000000000
4.358,0.711350023746490,0.000000000000000,0.000000000000000,0.000000000000000
4.36,0.680149972438812,0.000000000000000,0.000000000000000,0.000000000000000
4.362,0.694649994373322,0.000000000000000,0.000000000000000,0.000000000000000
4.364,0.710650026798248,0.000000000000000,0.000000000000000,0.000000000000000
4.366,0.688549995422363,0.000000000000000,0.000000000000000,0.000000000000000
4.368,0.686550021171570,0.000000000000000,0.000000000000000,0.000000000000000
4.37,0.701150000095367,0.000000000000000,0.000000000000000,0.000000000000000
4.372,0.688149988651276,0.000000000000000,0.000000000000000,0.000000000000000
4.374,0.687049984931946,0.000000000000000,0.000000000000000,0.000000000000000
4.376,0.684149980545044,0.000000000000000,0.000000000000000,0.000000000000000
4.378,0.698650002479553,0.000000000000000,0.000000000000000,0.000000000000000
4.38,0.694249987602234,0.000000000000000,0.000000000000000,0.000000000000000
4.382,0.671450018882751,0.000000000000000,0.000000000000000,0.000000000000000
4.384,0.690150022506714,0.000000000000000,0.000000000000000,0.000000000000000
4.386,0.706149995326996,0.000000000000000,0.000000000000000,0.000000000000000
4.388,0.728250026702881,0.000000000000000,0.000000000000000,0.000000000000000
4.39,0.711049973964691,0.000000000000000,0.000000000000000,0.000000000000000
4.392,0.697149991989136,0.000000000000000,0.000000000000000,0.000000000000000
4.394,0.707650005817413,0.000000000000000,0.000000000000000,0.000000000000000
4.396,0.678349971771240,0.000000000000000,0.000000000000000,0.000000000000000
4.398,0.688849985599518,0.000000000000000,0.000000000000000,0.000000000000000
4.4,0.674149990081787,0.000000000000000,0.000000000000000,0.000000000000000
4.402,0.693949997425079,0.000000000000000,0.000000000000000,0.000000000000000
4.404,0.695050001144409,0.000000000000000,0.000000000000000,0.000000000000000
4.406,0.692149996757507,0.000000000000000,0.000000000000000,0.000000000000000
4.408,0.691850006580353,0.000000000000000,0.000000000000000,0.000000000000000
4.41,0.705649971961975,0.000000000000000,0.000000000000000,0.000000000000000
4.412,0.703450024127960,0.000000000000000,0.000000000000000,0.000000000000000
4.414,0.704450011253357,0.000000000000000,0.000000000000000,0.000000000000000
4.416,0.688350021839142,0.000000000000000,0.000000000000000,0.000000000000000
4.418,0.722949981689453,0.000000000000000,0.000000000000000,0.000000000000000
4.42,0.705049991607666,0.000000000000000,0.000000000000000,0.000000000000000
4.422,0.714950025081635,0.000000000000000,0.000000000000000,0.000000000000000
4.424,0.719649970531464,0.000000000000000,0.000000000000000,0.000000000000000
4.426,0.676949977874756,0.000000000000000,0.000000000000000,0.000000000000000
4.428,0.677550017833710,0.000000000000000,0.000000000000000,0.000000000000000
4.43,0.677950024604797,0.000000000000000,0.000000000000000,0.000000000000000
4.432,0.691449999809265,0.000000000000000,0.000000000000000,0.000000000000000
4.434,0.700749993324280,0.000000000000000,0.000000000000000,0.000000000000000
4.436,0.713150024414063,0.000000000000000,0.000000000000000,0.000000000000000
4.438,0.702449977397919,0.000000000000000,0.000000000000000,0.000000000000000
4.44,0.715849995613098,0.000000000000000,0.000000000000000,0.000000000000000
4.442,0.690349996089935,0.000000000000000,0.000000000000000,0.000000000000000
4.444,0.687250018119812,0.000000000000000,0.000000000000000,0.000000000000000
4.446,0.693849980831146,0.000000000000000,0.000000000000000,0.000000000000000
4.448,0.680350005626678,0.000000000000000,0.000000000000000,0.000000000000000
4.45,0.725849986076355,0.000000000000000,0.000000000000000,0.000000000000000
4.452,0.702250003814697,0.000000000000000,0.000000000000000,0.000000000000000
4.454,0.684449970722198,0.000000000000000,0.000000000000000,0.000000000000000
4.456,0.721549987792969,0.000000000000000,0.000000000000000,0.000000000000000
4.458,0.715449988842010,0.000000000000000,0.000000000000000,0.000000000000000
4.46,0.706650018692017,0.000000000000000,0.000000000000000,0.000000000000000
4.462,0.691449999809265,0.000000000000000,0.000000000000000,0.000000000000000
4.464,0.706950008869171,0.000000000000000,0.000000000000000,0.000000000000000
4.466,0.731549978256226,0.000000000000000,0.000000000000000,0.000000000000000
4.468,0.700349986553192,0.000000000000000,0.000000000000000,0.000000000000000
4.47,0.673250019550323,0.000000000000000,0.000000000000000,0.000000000000000
4.472,0.656949996948242,0.000000000000000,0.000000000000000,0.000000000000000
4.474,0.668349981307983,0.000000000000000,0.000000000000000,0.000000000000000
4.476,0.698249995708466,0.000000000000000,0.000000000000000,0.000000000000000
4.478,0.719550013542175,0.000000000000000,0.000000000000000,0.000000000000000
4.48,0.705749988555908,0.000000000000000,0.000000000000000,0.000000000000000
4.482,0.680149972438812,0.000000000000000,0.000000000000000,0.000000000000000
4.484,0.696349978446960,0.000000000000000,0.000000000000000,0.000000000000000
4.486,0.702049970626831,0.000000000000000,0.000000000000000,0.000000000000000
4.488,0.690349996089935,0.000000000000000,0.000000000000000,0.000000000000000
4.49,0.716149985790253,0.000000000000000,0.000000000000000,0.000000000000000
4.492,0.712249994277954,0.000000000000000,0.000000000000000,0.000000000000000
4.494,0.673950016498566,0.000000000000000,0.000000000000000,0.000000000000000
4.496,0.657249987125397,0.000000000000000,0.000000000000000,0.000000000000000
4.498,0.687049984931946,0.000000000000000,0.000000000000000,0.000000000000000
4.5,0.711049973964691,0.000000000000000,0.000000000000000,0.000000000000000
4.502,0.703750014305115,0.000000000000000,0.000000000000000,0.000000000000000
4.504,0.671949982643127,0.000000000000000,0.000000000000000,0.000000000000000
4.506,0.689050018787384,0.000000000000000,0.000000000000000,0.000000000000000
4.508,0.704249978065491,0.000000000000000,0.000000000000000,0.000000000000000
4.51,0.690150022506714,0.000000000000000,0.000000000000000,0.000000000000000
4.512,0.698849976062775,0.000000000000000,0.000000000000000,0.000000000000000
4.514,0.742349982261658,0.000000000000000,0.000000000000000,0.000000000000000
4.516,0.667649984359741,0.000000000000000,0.000000000000000,0.000000000000000
4.518,0.693750023841858,0.000000000000000,0.000000000000000,0.000000000000000
4.52,0.704850018024445,0.000000000000000,0.000000000000000,0.000000000000000
4.522,0.721050024032593,0.000000000000000,0.000000000000000,0.000000000000000
4.524,0.684650003910065,0.000000000000000,0.000000000000000,0.000000000000000
4.526,0.714250028133392,0.000000000000000,0.000000000000000,0.000000000000000
4.528,0.758249998092651,0.000000000000000,0.000000000000000,0.000000000000000
4.53,0.704249978065491,0.000000000000000,0.000000000000000,0.000000000000000
4.532,0.693549990653992,0.000000000000000,0.000000000000000,0.000000000000000
4.534,0.714150011539459,0.000000000000000,0.000000000000000,0.000000000000000
4.536,0.739549994468689,0.000000000000000,0.000000000000000,0.000000000000000
4.538,0.722249984741211,0.000000000000000,0.000000000000000,0.000000000000000
4.54,0.736750006675720,0.000000000000000,0.000000000000000,0.000000000000000
4.542,0.735949993133545,0.000000000000000,0.000000000000000,0.000000000000000
4.544,0.680149972438812,0.000000000000000,0.000000000000000,0.000000000000000
4.546,0.726750016212463,0.000000000000000,0.000000000000000,0.000000000000000
4.548,0.727249979972839,0.000000000000000,0.000000000000000,0.000000000000000
4.55,0.764450013637543,0.000000000000000,0.000000000000000,0.000000000000000
4.552,0.731050014495850,0.000000000000000,0.000000000000000,0.000000000000000
4.554,0.708450019359589,0.000000000000000,0.000000000000000,0.000000000000000
4.556,0.691049993038177,0.000000000000000,0.000000000000000,0.000000000000000
4.558,0.682449996471405,0.000000000000000,0.000000000000000,0.000000000000000
4.56,0.715650022029877,0.000000000000000,0.000000000000000,0.000000000000000
4.562,0.739149987697601,0.000000000000000,0.000000000000000,0.000000000000000
4.564,0.668250024318695,0.000000000000000,0.000000000000000,0.000000000000000
4.566,0.664449989795685,0.000000000000000,0.000000000000000,0.000000000000000
4.568,0.688049972057343,0.000000000000000,0.000000000000000,0.000000000000000
4.57,0.682049989700317,0.000000000000000,0.000000000000000,0.000000000000000
4.572,0.705749988555908,0.000000000000000,0.000000000000000,0.000000000000000
4.574,0.723550021648407,0.000000000000000,0.000000000000000,0.000000000000000
4.576,0.704850018024445,0.000000000000000,0.000000000000000,0.000000000000000
4.578,0.707249999046326,0.000000000000000,0.000000000000000,0.000000000000000
4.58,0.722249984741211,0.000000000000000,0.000000000000000,0.000000000000000
4.582,0.708350002765656,0.000000000000000,0.000000000000000,0.000000000000000
4.584,0.689149975776672,0.000000000000000,0.000000000000000,0.000000000000000
4.586,0.687650024890900,0.000000000000000,0.000000000000000,0.000000000000000
4.588,0.720149993896484,0.000000000000000,0.000000000000000,0.000000000000000
4.59,0.707949995994568,0.000000000000000,0.000000000000000,0.000000000000000
4.592,0.696650028228760,0.000000000000000,0.000000000000000,0.000000000000000
4.594,0.706350028514862,0.000000000000000,0.000000000000000,0.000000000000000
4.596,0.720250010490417,0.000000000000000,0.000000000000000,0.000000000000000
4.598,0.718349993228912,0.000000000000000,0.000000000000000,0.000000000000000
4.6,0.693650007247925,0.000000000000000,0.000000000000000,0.000000000000000
4.602,0.687049984931946,0.000000000000000,0.000000000000000,0.000000000000000
4.604,0.699450016021729,0.000000000000000,0.000000000000000,0.000000000000000
4.606,0.705950021743774,0.000000000000000,0.000000000000000,0.000000000000000
4.608,0.699450016021729,0.000000000000000,0.000000000000000,0.000000000000000
4.61,0.692149996757507,0.000000000000000,0.000000000000000,0.000000000000000
4.612,0.689450025558472,0.000000000000000,0.000000000000000,0.000000000000000
4.614,0.710449993610382,0.000000000000000,0.000000000000000,0.000000000000000
4.616,0.707249999046326,0.000000000000000,0.000000000000000,0.000000000000000
4.618,0.693949997425079,0.000000000000000,0.000000000000000,0.000000000000000
4.62,0.670350015163422,0.000000000000000,0.000000000000000,0.000000000000000
4.622,0.691850006580353,0.000000000000000,0.000000000000000,0.000000000000000
4.624,0.734250009059906,0.000000000000000,0.000000000000000,0.000000000000000
4.626,0.725650012493134,0.000000000000000,0.000000000000000,0.000000000000000
4.628,0.710850000381470,0.000000000000000,0.000000000000000,0.000000000000000
4.63,0.718550026416779,0.000000000000000,0.000000000000000,0.000000000000000
4.632,0.673749983310699,0.000000000000000,0.000000000000000,0.000000000000000
4.634,0.677950024604797,0.000000000000000,0.000000000000000,0.000000000000000
4.636,0.695949971675873,0.000000000000000,0.000000000000000,0.000000000000000
4.638,0.685649991035461,0.000000000000000,0.000000000000000,0.000000000000000
4.64,0.687250018119812,0.000000000000000,0.000000000000000,0.000000000000000
4.642,0.694750010967255,0.000000000000000,0.000000000000000,0.000000000000000
4.644,0.739549994468689,0.000000000000000,0.000000000000000,0.000000000000000
4.646,0.746050000190735,0.000000000000000,0.000000000000000,0.000000000000000
4.648,0.704850018024445,0.000000000000000,0.000000000000000,0.000000000000000
4.65,0.710449993610382,0.000000000000000,0.000000000000000,0.000000000000000
4.652,0.712549984455109,0.000000000000000,0.000000000000000,0.000000000000000
4.654,0.708949983119965,0.000000000000000,0.000000000000000,0.000000000000000
4.656,0.714850008487701,0.000000000000000,0.000000000000000,0.000000000000000
4.658,0.731750011444092,0.000000000000000,0.000000000000000,0.000000000000000
4.66,0.729250013828278,0.000000000000000,0.000000000000000,0.000000000000000
4.662,0.718750000000000,0.000000000000000,0.000000000000000,0.000000000000000
4.664,0.752250015735626,0.000000000000000,0.000000000000000,0.000000000000000
4.666,0.768249988555908,0.000000000000000,0.000000000000000,0.000000000000000
4.668,0.742449998855591,0.000000000000000,0.000000000000000,0.000000000000000
4.67,0.689649999141693,0.000000000000000,0.000000000000000,0.000000000000000
4.672,0.726949989795685,0.000000000000000,0.000000000000000,0.000000000000000
4.674,0.753149986267090,0.000000000000000,0.000000000000000,0.000000000000000
4.676,0.734950006008148,0.000000000000000,0.000000000000000,0.000000000000000
4.678,0.734950006008148,0.000000000000000,0.000000000000000,0.000000000000000
4.68,0.712050020694733,0.000000000000000,0.000000000000000,0.000000000000000
4.682,0.700850009918213,0.000000000000000,0.000000000000000,0.000000000000000
4.684,0.721849977970123,0.000000000000000,0.000000000000000,0.000000000000000
4.686,0.721449971199036,0.000000000000000,0.000000000000000,0.000000000000000
4.688,0.740350008010864,0.000000000000000,0.000000000000000,0.000000000000000
4.69,0.731249988079071,0.000000000000000,0.000000000000000,0.000000000000000
4.692,0.732649981975555,0.000000000000000,0.000000000000000,0.000000000000000
4.694,0.742049992084503,0.000000000000000,0.000000000000000,0.000000000000000
4.696,0.723749995231628,0.000000000000000,0.000000000000000,0.000000000000000
4.698,0.733550012111664,0.000000000000000,0.000000000000000,0.000000000000000
4.7,0.715250015258789,0.000000000000000,0.000000000000000,0.000000000000000
4.702,0.722949981689453,0.000000000000000,0.000000000000000,0.000000000000000
4.704,0.741850018501282,0.000000000000000,0.000000000000000,0.000000000000000
4.706,0.733150005340576,0.000000000000000,0.000000000000000,0.000000000000000
4.708,0.766749978065491,0.000000000000000,0.000000000000000,0.000000000000000
4.71,0.730250000953674,0.000000000000000,0.000000000000000,0.000000000000000
4.712,0.714250028133392,0.000000000000000,0.000000000000000,0.000000000000000
4.714,0.708350002765656,0.000000000000000,0.000000000000000,0.000000000000000
4.716,0.740649998188019,0.000000000000000,0.000000000000000,0.000000000000000
4.718,0.747449994087219,0.000000000000000,0.000000000000000,0.000000000000000
4.72,0.742449998855591,0.000000000000000,0.000000000000000,0.000000000000000
4.722,0.748650014400482,0.000000000000000,0.000000000000000,0.000000000000000
4.724,0.740450024604797,0.000000000000000,0.000000000000000,0.000000000000000
4.726,0.727949976921082,0.000000000000000,0.000000000000000,0.000000000000000
4.728,0.735350012779236,0.000000000000000,0.000000000000000,0.000000000000000
4.73,0.764750003814697,0.000000000000000,0.000000000000000,0.000000000000000
4.732,0.774850010871887,0.000000000000000,0.000000000000000,0.000000000000000
4.734,0.747250020503998,0.000000000000000,0.000000000000000,0.000000000000000
4.736,0.740849971771240,0.000000000000000,0.000000000000000,0.000000000000000
4.738,0.748749971389771,0.000000000000000,0.000000000000000,0.000000000000000
4.74,0.740849971771240,0.000000000000000,0.000000000000000,0.000000000000000
4.742,0.768549978733063,0.000000000000000,0.000000000000000,0.000000000000000
4.744,0.736150026321411,0.000000000000000,0.000000000000000,0.000000000000000
4.746,0.739849984645844,0.000000000000000,0.000000000000000,0.000000000000000
4.748,0.753849983215332,0.000000000000000,0.000000000000000,0.000000000000000
4.75,0.749849975109100,0.000000000000000,0.000000000000000,0.000000000000000
4.752,0.725350022315979,0.000000000000000,0.000000000000000,0.000000000000000
4.754,0.719349980354309,0.000000000000000,0.000000000000000,0.000000000000000
4.756,0.699850022792816,0.000000000000000,0.000000000000000,0.000000000000000
4.758,0.738150000572205,0.000000000000000,0.000000000000000,0.000000000000000
4.76,0.754549980163574,0.000000000000000,0.000000000000000,0.000000000000000
4.762,0.740050017833710,0.000000000000000,0.000000000000000,0.000000000000000
4.764,0.739849984645844,0.000000000000000,0.000000000000000,0.000000000000000
4.766,0.722850024700165,0.000000000000000,0.000000000000000,0.000000000000000
4.768,0.723049998283386,0.000000000000000,0.000000000000000,0.000000000000000
4.77,0.728749990463257,0.000000000000000,0.000000000000000,0.000000000000000
4.772,0.738250017166138,0.000000000000000,0.000000000000000,0.000000000000000
4.774,0.736450016498566,0.000000000000000,0.000000000000000,0.000000000000000
4.776,0.718850016593933,0.000000000000000,0.000000000000000,0.000000000000000
4.778,0.744449973106384,0.000000000000000,0.000000000000000,0.000000000000000
4.78,0.724150002002716,0.000000000000000,0.000000000000000,0.000000000000000
4.782,0.746450006961823,0.000000000000000,0.000000000000000,0.000000000000000
4.784,0.753149986267090,0.000000000000000,0.000000000000000,0.000000000000000
4.786,0.746850013732910,0.000000000000000,0.000000000000000,0.000000000000000
4.788,0.729250013828278,0.000000000000000,0.000000000000000,0.000000000000000
4.79,0.732349991798401,0.000000000000000,0.000000000000000,0.000000000000000
4.792,0.739350020885468,0.000000000000000,0.000000000000000,0.000000000000000
4.794,0.713649988174438,0.000000000000000,0.000000000000000,0.000000000000000
4.796,0.704949975013733,0.000000000000000,0.000000000000000,0.000000000000000
4.798,0.731149971485138,0.000000000000000,0.000000000000000,0.000000000000000
4.8,0.724250018596649,0.000000000000000,0.000000000000000,0.000000000000000
4.802,0.724650025367737,0.000000000000000,0.000000000000000,0.000000000000000
4.804,0.759249985218048,0.000000000000000,0.000000000000000,0.000000000000000
4.806,0.722949981689453,0.000000000000000,0.000000000000000,0.000000000000000
4.808,0.704750001430511,0.000000000000000,0.000000000000000,0.000000000000000
4.81,0.734449982643127,0.000000000000000,0.000000000000000,0.000000000000000
4.812,0.731949985027313,0.000000000000000,0.000000000000000,0.000000000000000
4.814,0.737450003623962,0.000000000000000,0.000000000000000,0.000000000000000
4.816,0.759949982166290,0.000000000000000,0.000000000000000,0.000000000000000
4.818,0.715349972248077,0.000000000000000,0.000000000000000,0.000000000000000
4.82,0.727750003337860,0.000000000000000,0.000000000000000,0.000000000000000
4.822,0.747150003910065,0.000000000000000,0.000000000000000,0.000000000000000
4.824,0.760349988937378,0.000000000000000,0.000000000000000,0.000000000000000
4.826,0.734149992465973,0.000000000000000,0.000000000000000,0.000000000000000
4.828,0.761150002479553,0.000000000000000,0.000000000000000,0.000000000000000
4.83,0.785350024700165,0.000000000000000,0.000000000000000,0.000000000000000
4.832,0.730750024318695,0.000000000000000,0.000000000000000,0.000000000000000
4.834,0.717949986457825,0.000000000000000,0.000000000000000,0.000000000000000
4.836,0.729650020599365,0.000000000000000,0.000000000000000,0.000000000000000
4.838,0.735350012779236,0.000000000000000,0.000000000000000,0.000000000000000
4.84,0.766449987888336,0.000000000000000,0.000000000000000,0.000000000000000
4.842,0.733150005340576,0.000000000000000,0.000000000000000,0.000000000000000
4.844,0.731450021266937,0.000000000000000,0.000000000000000,0.000000000000000
4.846,0.754350006580353,0.000000000000000,0.000000000000000,0.000000000000000
4.848,0.749350011348724,0.000000000000000,0.000000000000000,0.000000000000000
4.85,0.765749990940094,0.000000000000000,0.000000000000000,0.000000000000000
4.852,0.752049982547760,0.000000000000000,0.000000000000000,0.000000000000000
4.854,0.730750024318695,0.000000000000000,0.000000000000000,0.000000000000000
4.856,0.703249990940094,0.000000000000000,0.000000000000000,0.000000000000000
4.858,0.701950013637543,0.000000000000000,0.000000000000000,0.000000000000000
4.86,0.694949984550476,0.000000000000000,0.000000000000000,0.000000000000000
4.862,0.706950008869171,0.000000000000000,0.000000000000000,0.000000000000000
4.864,0.769749999046326,0.000000000000000,0.000000000000000,0.000000000000000
4.866,0.765049993991852,0.000000000000000,0.000000000000000,0.000000000000000
4.868,0.764850020408630,0.000000000000000,0.000000000000000,0.000000000000000
4.87,0.749050021171570,0.000000000000000,0.000000000000000,0.000000000000000
4.872,0.750150024890900,0.000000000000000,0.000000000000000,0.000000000000000
4.874,0.748749971389771,0.000000000000000,0.000000000000000,0.000000000000000
4.876,0.740350008010864,0.000000000000000,0.000000000000000,0.000000000000000
4.878,0.713349997997284,0.000000000000000,0.000000000000000,0.000000000000000
4.88,0.723550021648407,0.000000000000000,0.000000000000000,0.000000000000000
4.882,0.729650020599365,0.000000000000000,0.000000000000000,0.000000000000000
4.884,0.752149999141693,0.000000000000000,0.000000000000000,0.000000000000000
4.886,0.787750005722046,0.000000000000000,0.000000000000000,0.000000000000000
4.888,0.760749995708466,0.000000000000000,0.000000000000000,0.000000000000000
4.89,0.705649971961975,0.000000000000000,0.000000000000000,0.000000000000000
4.892,0.745549976825714,0.000000000000000,0.000000000000000,0.000000000000000
4.894,0.741249978542328,0.000000000000000,0.000000000000000,0.000000000000000
4.896,0.737349987030029,0.000000000000000,0.000000000000000,0.000000000000000
4.898,0.735050022602081,0.000000000000000,0.000000000000000,0.000000000000000
4.9,0.703149974346161,0.000000000000000,0.000000000000000,0.000000000000000
4.902,0.721050024032593,0.000000000000000,0.000000000000000,0.000000000000000
4.904,0.755349993705750,0.000000000000000,0.000000000000000,0.000000000000000
4.906,0.744849979877472,0.000000000000000,0.000000000000000,0.000000000000000
4.908,0.722050011157990,0.000000000000000,0.000000000000000,0.000000000000000
4.91,0.741450011730194,0.000000000000000,0.000000000000000,0.000000000000000
4.912,0.751450002193451,0.000000000000000,0.000000000000000,0.000000000000000
4.914,0.739750027656555,0.000000000000000,0.000000000000000,0.000000000000000
4.916,0.722350001335144,0.000000000000000,0.000000000000000,0.000000000000000
4.918,0.733449995517731,0.000000000000000,0.000000000000000,0.000000000000000
4.92,0.747850000858307,0.000000000000000,0.000000000000000,0.000000000000000
4.922,0.762350022792816,0.000000000000000,0.000000000000000,0.000000000000000
4.924,0.751450002193451,0.000000000000000,0.000000000000000,0.000000000000000
4.926,0.738550007343292,0.000000000000000,0.000000000000000,0.000000000000000
4.928,0.740050017833710,0.000000000000000,0.000000000000000,0.000000000000000
4.93,0.746450006961823,0.000000000000000,0.000000000000000,0.000000000000000
4.932,0.730449974536896,0.000000000000000,0.000000000000000,0.000000000000000
4.934,0.757250010967255,0.000000000000000,0.000000000000000,0.000000000000000
4.936,0.742850005626678,0.000000000000000,0.000000000000000,0.000000000000000
4.938,0.753050029277802,0.000000000000000,0.000000000000000,0.000000000000000
4.94,0.749050021171570,0.000000000000000,0.000000000000000,0.000000000000000
4.942,0.742049992084503,0.000000000000000,0.000000000000000,0.000000000000000
4.944,0.731750011444092,0.000000000000000,0.000000000000000,0.000000000000000
4.946,0.733250021934509,0.000000000000000,0.000000000000000,0.000000000000000
4.948,0.742150008678436,0.000000000000000,0.000000000000000,0.000000000000000
4.95,0.736649990081787,0.000000000000000,0.000000000000000,0.000000000000000
4.952,0.760850012302399,0.000000000000000,0.000000000000000,0.000000000000000
4.954,0.753149986267090,0.000000000000000,0.000000000000000,0.000000000000000
4.956,0.745450019836426,0.000000000000000,0.000000000000000,0.000000000000000
4.958,0.770449995994568,0.000000000000000,0.000000000000000,0.000000000000000
4.96,0.781350016593933,0.000000000000000,0.000000000000000,0.000000000000000
4.962,0.751349985599518,0.000000000000000,0.000000000000000,0.000000000000000
4.964,0.740549981594086,0.000000000000000,0.000000000000000,0.000000000000000
4.966,0.739849984645844,0.000000000000000,0.000000000000000,0.000000000000000
4.968,0.750750005245209,0.000000000000000,0.000000000000000,0.000000000000000
4.97,0.754450023174286,0.000000000000000,0.000000000000000,0.000000000000000
4.972,0.759249985218048,0.000000000000000,0.000000000000000,0.000000000000000
4.974,0.770550012588501,0.000000000000000,0.000000000000000,0.000000000000000
4.976,0.759350001811981,0.000000000000000,0.000000000000000,0.000000000000000
4.978,0.769050002098083,0.000000000000000,0.000000000000000,0.000000000000000
4.98,0.770049989223480,0.000000000000000,0.000000000000000,0.000000000000000
4.982,0.783150017261505,0.000000000000000,0.000000000000000,0.000000000000000
4.984,0.766149997711182,0.000000000000000,0.000000000000000,0.000000000000000
4.986,0.719550013542175,0.000000000000000,0.000000000000000,0.000000000000000
4.988,0.774649977684021,0.000000000000000,0.000000000000000,0.000000000000000
4.99,0.804750025272369,0.000000000000000,0.000000000000000,0.000000000000000
4.992,0.725449979305267,0.000000000000000,0.000000000000000,0.000000000000000
4.994,0.758549988269806,0.000000000000000,0.000000000000000,0.000000000000000
4.996,0.778750002384186,0.000000000000000,0.000000000000000,0.000000000000000
4.998,0.718750000000000,0.000000000000000,0.000000000000000,0.000000000000000
5,0.733449995517731,0.000000000000000,0.000000000000000,0.000000000000000
5.002,0.745050013065338,0.000000000000000,0.000000000000000,0.000000000000000
5.004,0.755750000476837,0.000000000000000,0.000000000000000,0.000000000000000
5.006,0.787050008773804,0.000000000000000,0.000000000000000,0.000000000000000
5.008,0.785749971866608,0.000000000000000,0.000000000000000,0.000000000000000
5.01,0.776049971580505,0.000000000000000,0.000000000000000,0.000000000000000
5.012,0.766149997711182,0.000000000000000,0.000000000000000,0.000000000000000
5.014,0.749149978160858,0.000000000000000,0.000000000000000,0.000000000000000
5.016,0.747449994087219,0.000000000000000,0.000000000000000,0.000000000000000
5.018,0.733049988746643,0.000000000000000,0.000000000000000,0.000000000000000
5.02,0.740549981594086,0.000000000000000,0.000000000000000,0.000000000000000
5.022,0.750349998474121,0.000000000000000,0.000000000000000,0.000000000000000
5.024,0.741550028324127,0.000000000000000,0.000000000000000,0.000000000000000
5.026,0.711350023746490,0.000000000000000,0.000000000000000,0.000000000000000
5.028,0.719749987125397,0.000000000000000,0.000000000000000,0.000000000000000
5.03,0.731450021266937,0.000000000000000,0.000000000000000,0.000000000000000
5.032,0.772849977016449,0.000000000000000,0.000000000000000,0.000000000000000
5.034,0.777849972248077,0.000000000000000,0.000000000000000,0.000000000000000
5.036,0.775349974632263,0.000000000000000,0.000000000000000,0.000000000000000
5.038,0.740649998188019,0.000000000000000,0.000000000000000,0.000000000000000
5.04,0.761950016021729,0.000000000000000,0.000000000000000,0.000000000000000
5.042,0.779850006103516,0.000000000000000,0.000000000000000,0.000000000000000
5.044,0.742850005626678,0.000000000000000,0.000000000000000,0.000000000000000
5.046,0.764850020408630,0.000000000000000,0.000000000000000,0.000000000000000
5.048,0.763650000095367,0.000000000000000,0.000000000000000,0.000000000000000
5.05,0.762750029563904,0.000000000000000,0.000000000000000,0.000000000000000
5.052,0.734049975872040,0.000000000000000,0.000000000000000,0.000000000000000
5.054,0.740949988365173,0.000000000000000,0.000000000000000,0.000000000000000
5.056,0.737649977207184,0.000000000000000,0.000000000000000,0.000000000000000
5.058,0.768750011920929,0.000000000000000,0.000000000000000,0.000000000000000
5.06,0.771549999713898,0.000000000000000,0.000000000000000,0.000000000000000
5.062,0.734549999237061,0.000000000000000,0.000000000000000,0.000000000000000
5.064,0.720350027084351,0.000000000000000,0.000000000000000,0.000000000000000
5.066,0.729349970817566,0.000000000000000,0.000000000000000,0.000000000000000
5.068,0.728450000286102,0.000000000000000,0.000000000000000,0.000000000000000
